periodo_denuncia;anio_denuncia;fecha_descarga;distrito_fiscal;especialidad;tipo_caso;generico;subgenerico;articulo;des_articulo;cantidad;ubigeo_pjfs;dpto_pjfs;prov_pjfs;dist_pjfs;fecha_corte
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA TRANQUILIDAD PUBLICA;DELITOS CONTRA LA PAZ PUBLICA;317-B;Banda Criminal;6;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA TRANQUILIDAD PUBLICA;DELITOS CONTRA LA PAZ PUBLICA;S/Art;DELITOS CONTRA LA PAZ PÚBLICA;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;114;Autoaborto;18;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;115;Aborto consentido;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;116;Aborto sin consentimiento;5;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;118;Aborto preterintencional;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;120;Aborto sentimental y eugenésico;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;ABORTO;S/Art;ABORTO;5;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;CONTRA LA VIDA/EL CUERPO Y LA SALUD (Sin especificar delito subgenérico);S/Art;DELITOS CONTRA LA VIDA  EL CUERPO Y  LA  SALUD;97;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;125;Exposición o abandono peligrosos;23;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;126;Omisión de socorro y exposición a peligro;14;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;127;Omisión de auxilio o aviso a la autoridad;8;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;128;Exposición a peligro de persona dependiente;13;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;EXPOSICION A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;S/Art;EXPOSICIÓN A PELIGRO O ABANDONO DE PERSONAS EN PELIGRO;8;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;106;Homicidio Simple;181;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;107;Parricidio;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108;Homicidio calificado;28;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;109;Homicidio por emoción violenta;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;110;Infanticidio;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;111;Homicidio Culposo;145;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;113;Instigación o ayuda al suicidio;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-B;Feminicidio;11;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-C;Sicariato;4;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;S/Art;HOMICIDIO;57;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121;Lesiones graves;221;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122;Lesiones leves;1202;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;123;Lesiones preterintencionales con resultado fortuito;91;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;124;Lesiones Culposas;885;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121-A;Formas agravadas. Lesiones graves - víctima menor de edad  adulto mayor o persona con discapadidad;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121-B;Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar;21;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122-B;Agresiones en contra de las mujeres o integrantes del grupo familiar;10132;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;124-A;Daños al Concebido;10;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;S/Art;LESIONES;213;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;356;Inducción a no votar o hacerlo en sentido determinado;4;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;357;Suplantación de votante;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;358;Publicidad ilegal del sentido del voto;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;359;Atentados contra el derecho de sufragio;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;S/Art;DELITOS CONTRA EL DERECHO DE SUFRAGIO;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;222;Fabricación o uso no autorizado de patente;4;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;225;Condición y grado de participación del agente;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG 813. LEY PENAL TRIBUTARIA;DEFRAUDACION TRIBUTARIA;2;Defraudación tributaria (D.L. 813);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG 813. LEY PENAL TRIBUTARIA;DEFRAUDACION TRIBUTARIA;4;Defraudación tributaria (D.L. 813);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG 813. LEY PENAL TRIBUTARIA;DEFRAUDACION TRIBUTARIA;5-C;Defraudación tributaria (D.L. 813);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;1;Actos de conversión y transferencia;5;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;2;Actos de ocultamiento y tenencia;6;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;4;Circunstancias agravantes y atenuantes;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;6;Rehusamiento  retardo y falsedad enel suministro de información;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;S/Art;LAVADO DE ACTIVOS (D.L. 1106);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CIRCUNSTANCIAS AGRAVANTES;10;Circunstancias agravantes;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);1;Contrabando.;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);2;Modalidades de contrabando;33;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);S/Art;CONTRABANDO;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);DEFRAUDACIÓN DE RENTAS DE ADUANA;4;Defraudación de rentas de aduana;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);RECEPTACIÓN ADUANERA;6;Receptación aduanera;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);TRÁFICO DE MERCANCÍAS PROHIBIDAS Y RESTRINGIDAS;8;Tráfico de mercancías prohibidas o restringidas;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS AMBIENTALES (Sin especificar delito subgenérico);S/Art;DELITOS AMBIENTALES;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308;Tráfico ilegal de especies de flora y fauna silvestre;5;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;309;Formas agravadas (art. 308  308-A 308-B y 308-C);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310;Delitos contra los bosques o formaciones boscosas;23;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-A;Tráfico ilegal de especies acuáticas de la flora y fauna silvestre;21;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-B;Extracción ilegal de especies acuáticas;14;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310-A;Tráfico ilegal de productos forestales maderables;41;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310-C;Formas agravadas (Art. 310  310-A  310-B);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;304;Contaminación del ambiente;14;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;306;Incumplimiento de las normas relativas al manejo de residuos sólidos;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307-A;Delito de minería ilegal;18;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307-D;Delito de obstaculización de la fiscalización administrativa (minería ilegal);1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307-E;Tráfico ilícito de insumos químicos y maquinarias destinados a minería ilegal;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA;314;Responsabilidad de funcionario público por otorgamiento ilegal de derechos;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;DELITOS AMBIENTALES;RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA;314-B;Responsabilidad por información falsa contenida en informes;7;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY 26859  LEY ORGANICA DE ELECCIONES;DELITOS CONTRA EL DERECHO AL SUFRAGIO;LEY26859;Ley 26859  Ley Orgánica de Elecciones;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;2;Acceso Ilícito;3;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;3;Atentado contra la integridad de datos informáticos;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;S/Art;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA EL PATRIMONIO;8;Fraude informático;468;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA FE PUBLICA;9;Suplantación de identidad;120;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA INDEMNIDAD Y LIBERTAD SEXUALES;5;Proposiciones a niños  niñas y adolescentes con fines sexuales por medios tecnológicos;1;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA INTIMIDAD Y EL SECRETO DE LAS COMUNICACIONES;7;Interceptación de datos informáticos;2;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DISPOSICIONES COMUNES;10;Abuso de mecanismos y dispositivos informáticos;4;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DISPOSICIONES COMUNES;11;Agravantes;5;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PIURA;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;LEY Nº 30096  LEY DE DELITOS INFORMATICOS (Sin especificar delito subgenérico);S/Art;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;4;200101;PIURA;PIURA;PIURA;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ESTADO Y LA DEFENSA NACIONAL;CONTRA SIMBOLOS Y VALORES DE LA PATRIA;344;Ultraje a Símbolos  próceres o héroes de la Patria;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ESTADO Y LA DEFENSA NACIONAL;CONTRA SIMBOLOS Y VALORES DE LA PATRIA;345;Actos de menosprecio contra los símbolos  próceres o héroes patrios;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL HONOR;CONTRA EL HONOR (Sin especificar delito subgenérico);S/Art;CONTRA EL HONOR;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;130;Injuria;5;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;131;Calumnia;7;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;132;Difamación;7;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;S/Art;INJURIA  CALUMNIA Y DIFAMACIÓN;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;CONTRA EL ORDEN ECONOMICO (Sin especificar delito subgenérico);S/Art;DELITOS CONTRA EL ORDEN ECONÓMICO;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;DE OTROS DELITOS ECONOMICOS;241-A;Corrupción en el ámbito privado;2;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;VENTA ILICITA DE MERCADERIAS;S/Art;VENTA ILÍCITA DE MERCADERÍAS;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS FINANCIEROS;244;Concentración crediticia;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS FINANCIEROS;245;Ocultamiento  omisión o falsedad de información;2;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS FINANCIEROS;246;Instituciones financieras ilegales;6;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS FINANCIEROS;247;Financiamiento por medio de información fraudulenta;6;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;252;Fabricación y falsificación de moneda de curso legal;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;254;Tráfico de moneda falsa;3;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;256;Alteración de billetes o monedas;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;S/Art;DELITOS MONETARIOS;3;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ABIGEATO;189-A;Hurto de ganado;23;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ABIGEATO;189-B;Hurto de uso de ganado;2;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;190;Apropiación ilícita común;98;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;191;Sustracción de bien propio;2;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;192;Apropiación irregular;10;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;193;Apropiación de prenda;1;210101;PUNO;PUNO;PUNO;15/06/2023
ENERO - DICIEMBRE;2022;6/01/2023;PUNO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;S/Art;APROPIACIÓN ILÍCITA;13;210101;PUNO;PUNO;PUNO;15/06/2023
